ID,MARKETING_CODE,STATUS_PANTINUM,STATUS_GOLD,STATUS_SILVER,NUM_DEAL,LAST_DEAL,ADVANCE_PURCHASE,FARE_L_Y1,FARE_L_Y2,FARE_L_Y3,FARE_L_Y4,FARE_L_Y5,KM_L_Y1,KM_L_Y2,KM_L_Y3,KM_L_Y4,KM_L_Y5,CHANGE_CAR,DELAYED_CAR,CALL_CENTER_FLAG,VIP_SERVICE,BUYER_FLAG
30033,3,0,0,0,3,48,22,134,144,150,163,162,177.4,167.8,219.7,213.3,193.6,0,0,1,0,0
30034,5,0,0,1,6,44,24,205,201,228,246,264,151.5,220.1,247.6,282,291.4,1,1,0,0,0
30035,1,0,0,0,6,24,16,125,129,143,129,141,122.2,143.9,172.4,166.2,155.4,0,0,0,0,0
30036,5,0,0,1,2,128,25,248,255,263,267,259,290.9,245.9,279.1,309.6,279.7,1,0,0,0,0
30037,4,0,0,1,3,80,24,226,220,231,224,234,215.4,260.2,253.7,236.3,250.6,0,0,0,0,0
30038,5,0,0,0,3,52,24,149,142,123,134,147,130.2,115.3,116.8,136,159,0,0,0,0,1
30039,4,0,0,0,4,44,9,169,169,163,162,165,148.5,128.6,143.8,160.5,163.7,0,0,0,0,0
30040,5,1,0,0,4,104,31,426,403,402,359,404,438.8,460.4,432.8,420.6,402,0,0,0,1,0
30041,2,0,0,1,5,44,25,210,209,208,211,195,237.7,227.4,189.1,213,241.2,0,0,0,1,0
30042,5,0,0,1,5,52,28,242,249,251,244,241,242.9,241.1,212,230.2,207.7,0,0,0,1,0
30043,1,0,0,0,1,128,24,135,139,139,127,126,170.1,163,197.7,183.9,133.5,0,0,0,0,0
30044,1,0,0,1,4,44,19,169,162,169,175,182,211.1,219.1,208.4,218.8,187.8,0,1,0,1,0
30045,5,0,0,1,5,52,27,249,244,248,249,246,239,232.6,242.3,192.6,206.2,0,0,0,1,0
30046,3,0,1,0,2,168,23,331,318,317,327,331,350.8,349.1,365.9,363.4,324.5,0,0,0,1,0
30047,3,0,0,0,9,0,21,118,129,143,124,124,113.3,76.3,83.6,118.9,73.9,0,1,0,0,0
30048,4,0,0,0,3,68,19,172,148,181,193,174,196.4,217.4,173.7,153.5,178.8,0,1,0,0,0
30049,3,0,0,0,6,20,24,108,119,108,126,125,141.7,139.7,107,89.9,107.9,0,1,0,0,0
30050,5,0,0,0,3,48,17,143,150,143,148,140,131.7,166.5,145.5,162.3,161.4,0,0,0,0,0
30051,2,0,0,0,7,28,25,178,174,178,184,186,224.5,145.8,164.1,208.3,192.5,0,0,0,0,0
30052,3,0,0,1,2,124,23,249,248,250,249,252,280.5,212.3,270,262.5,264.4,0,0,0,0,0
30053,2,0,0,0,2,72,14,151,133,143,142,139,167.3,155.3,136.8,76.4,101,0,0,0,0,0
30054,3,0,0,0,6,24,26,137,138,131,124,120,176.8,133.6,125.7,109.1,102,0,0,0,0,0
30055,2,0,1,0,2,168,26,345,349,335,335,332,364,365.3,378.9,370.7,368,0,0,0,0,0
30056,3,0,0,0,4,36,25,147,142,136,138,125,131.3,136.4,144.4,135.7,132.3,0,0,0,0,0
30057,3,0,0,0,5,36,25,166,185,174,165,179,195.2,168.9,161.6,173.8,188.7,0,1,0,0,0
30058,1,0,0,0,4,36,20,131,125,115,132,125,65.6,81.5,92.2,95.6,92.6,0,0,0,0,0
30059,5,0,0,0,1,164,14,164,148,155,153,153,154.8,154.2,168.4,164.7,130.5,0,0,0,0,0
30060,1,0,0,1,4,64,24,239,249,248,250,247,252.5,219.1,173.6,202.8,242.4,0,0,0,1,0
30061,2,0,0,0,2,96,17,180,182,191,187,178,168.8,163.1,176.5,175.4,205.7,0,0,0,0,0
30062,2,0,0,0,7,28,17,193,197,187,169,176,180.7,176.7,121.4,124.6,171.2,0,0,0,0,0
30063,3,0,0,0,3,44,16,129,127,130,124,129,110.3,105,142.3,122,103.5,0,0,0,0,0
30064,1,0,0,1,7,32,17,218,230,221,206,193,235.6,232.5,236,213,177.4,0,0,0,1,0
30065,4,0,0,0,4,52,23,179,180,181,192,195,150.8,179.8,183.1,182.7,230.7,0,0,0,0,0
30066,4,0,0,0,5,40,27,174,177,185,177,181,196.1,142.5,141,138.9,155.7,0,0,0,0,0
30067,3,0,0,1,8,32,20,248,251,247,249,245,332.7,294.3,286.8,238.7,212.2,1,0,0,1,0
30068,1,0,0,1,3,84,21,248,238,235,249,257,181.6,198.6,257,228.4,247,0,0,0,1,0
30069,2,0,0,0,4,44,21,173,156,154,164,162,150.5,118,112.1,143.3,133,0,1,0,0,0
30070,3,0,0,0,5,28,27,140,133,134,133,131,136.9,106.5,101.8,161.1,129.8,0,0,0,0,0
30071,1,0,0,0,2,68,25,122,125,120,129,133,159.3,160,157,157.8,135.1,0,0,0,0,0
30072,4,0,0,1,3,84,22,244,252,248,240,246,296.8,306.7,265.5,214.4,225.7,1,0,0,0,0
30073,1,0,0,0,0,0,29,167,162,167,162,161,214.2,187.3,152.5,148.9,158.4,0,0,0,0,0
30074,2,0,0,1,2,144,22,279,288,286,290,293,288.2,277.4,282.4,287.1,250.8,1,0,0,1,0
30075,5,0,0,0,7,24,25,146,138,145,135,149,91.6,136.2,157.8,167.9,181.8,0,1,0,0,0
30076,5,1,0,0,4,136,29,412,506,530,570,523,503.2,458.4,455.4,478.6,466.4,0,0,0,1,0
30077,5,0,0,0,4,28,20,94,114,100,98,96,128.7,102.8,63.8,62.1,61.6,0,0,0,0,0
30078,1,0,0,0,5,28,12,115,123,126,138,138,90.7,76.6,70.8,133.6,160.9,0,0,0,0,0
30079,2,0,0,0,7,20,26,141,141,135,137,138,166.8,178.7,143.7,126.1,107.6,0,0,0,0,0
30080,2,0,0,0,2,92,21,166,174,177,175,183,198.8,175,131.4,129.9,212.7,0,0,0,0,0
30081,2,0,0,0,5,44,24,204,197,198,202,207,181.9,200.1,172.5,195.7,187.5,0,0,0,0,0
30082,5,0,0,0,3,52,15,143,149,153,156,158,188.3,173.7,172.1,158.8,162.6,0,0,0,0,0
30083,5,0,0,0,1,212,22,213,211,209,214,221,191.5,198.8,205,201,184.5,0,0,0,0,1
30084,4,0,0,0,5,36,23,185,176,189,178,174,159.4,109.4,127,161,185.5,0,0,0,0,1
30085,1,0,0,1,7,40,24,236,244,238,260,260,227.3,240,210.6,227.9,248.5,0,0,0,0,0
30086,2,0,0,0,6,20,14,115,110,108,111,111,124.6,138.7,132.7,132.9,99.4,0,0,0,0,0
30087,4,0,0,1,8,36,31,265,267,279,274,264,248.5,258,295.4,305,319.8,0,0,0,0,0
30088,4,0,0,1,2,164,20,326,251,225,187,240,233.9,221.2,257.7,245.6,256.4,1,0,0,1,0
30089,1,0,0,1,5,36,16,172,176,177,186,180,233.1,207.8,207.2,248.7,209,0,0,0,0,0
30090,4,0,0,1,4,68,25,261,262,259,255,263,262.1,271.6,232.9,246.5,297.5,1,1,0,1,0
30091,1,0,0,0,3,64,16,186,188,189,185,188,80.3,102.2,122,179.6,218.4,0,0,0,0,0
30092,3,0,0,1,4,76,26,304,300,304,295,304,261.3,251.1,229.9,273.4,270.7,0,0,0,0,0
30093,1,0,0,0,8,20,30,159,180,169,154,174,181.3,172,149.3,192.3,166.7,0,0,0,0,0
30094,2,0,0,0,6,24,20,132,136,133,137,131,140.8,130,162.9,143.7,133,0,0,0,0,1
30095,3,0,0,0,3,44,17,137,142,134,125,128,157.8,139,120.7,137.9,115.9,0,0,0,0,0
30096,1,0,0,0,4,48,21,148,177,172,154,161,158.6,103,111,118.7,94.9,0,1,0,0,0
30097,5,0,0,0,4,36,22,149,141,132,136,129,126.1,143.5,155.3,183.9,125,0,0,0,0,0
30098,4,0,0,1,2,92,20,180,174,181,171,179,221.2,199.8,232.1,217.4,207.6,0,0,0,1,0
30099,4,0,0,1,2,92,23,197,198,182,182,187,237.4,253.1,222.6,196.2,201.6,0,1,0,0,0
30100,4,0,0,0,4,40,26,136,141,133,144,149,141.7,125.7,127.1,126.5,167.2,0,0,0,0,0
30101,4,0,0,0,2,104,25,206,208,212,207,210,190.9,176.6,156.9,189.6,194.6,1,0,0,0,1
30102,4,0,0,1,4,60,26,236,234,231,230,226,265.8,326.4,251.1,244.8,224.1,0,0,0,0,0
30103,2,0,0,0,3,76,23,217,218,210,212,204,169.3,212.3,146,199.6,202.2,0,0,0,0,0
30104,3,0,0,0,6,24,17,144,139,140,133,137,112.2,160.6,115.3,112.9,143.7,0,0,0,0,0
30105,4,0,0,0,4,40,17,169,149,146,158,169,203.4,200.6,190.9,185.3,182.7,0,0,1,0,1
30106,5,0,0,0,7,28,23,180,182,181,174,173,135.7,142.5,143.8,117.7,113.1,0,0,0,0,0
30107,1,0,0,0,3,52,22,147,133,128,138,139,95.6,47.4,74.8,86,111.8,0,0,0,0,0
30108,1,0,0,0,3,52,20,46,67,119,116,156,142.7,172.2,187,164.6,129.8,0,0,0,0,0
30109,4,0,0,0,2,64,27,138,132,127,122,122,148.7,121.3,123.1,97.5,114.6,0,0,0,0,0
30110,5,0,0,0,3,56,22,167,165,157,163,170,170.1,153.2,143.4,133.9,156.1,0,0,0,0,0
30111,2,0,0,0,8,20,23,127,129,138,130,132,182.8,187.2,170.4,146.5,123.3,0,1,0,0,1
30112,5,0,0,0,6,20,23,100,105,110,113,104,148.1,139.7,107.3,110.4,88.4,0,0,0,0,0
30113,3,0,0,0,7,20,21,127,140,146,146,137,137.6,209.8,191.9,179.5,175.4,0,0,0,0,0
30114,3,0,0,1,4,64,24,254,257,248,253,253,213.4,219.5,225.5,225.6,263,0,0,0,0,0
30115,2,0,0,0,1,128,14,131,127,133,138,127,111.3,133.6,118.7,117,111.8,0,0,0,0,0
30116,2,0,0,0,6,24,21,135,139,143,136,127,164.2,128.6,129.9,157,127.2,0,0,0,0,0
30117,2,0,0,1,2,132,21,237,267,260,259,262,270.8,228.4,246.4,252.4,236.7,0,0,0,0,0
30118,4,0,0,0,2,64,14,151,124,127,126,127,145,131.2,143.5,135.4,118.5,0,0,0,0,0
30119,3,0,0,0,2,72,15,133,142,150,150,150,180.9,165.2,197.6,211.9,182.5,0,0,0,0,0
30120,5,0,0,0,3,48,12,131,134,132,138,144,146.3,113.3,102.8,94.2,149,0,0,0,0,0
30121,3,0,0,0,4,44,24,177,175,167,162,161,148.6,133.3,96.9,137.8,150.3,0,0,0,0,0
30122,2,0,0,0,3,52,22,132,142,150,147,147,101.3,112.4,127.2,164.9,175.4,0,0,0,0,0
30123,1,0,0,0,0,0,17,138,142,148,141,134,181.9,179.9,123.6,122.1,119,0,0,0,0,0
30124,2,0,0,0,2,68,29,143,140,124,129,137,149.2,129.4,87.7,133,143.4,0,0,0,0,0
30125,2,0,0,1,2,132,21,259,254,249,254,262,288.7,286.1,316.4,309.7,245,1,0,0,0,0
30126,2,0,0,0,2,92,21,207,195,194,190,180,159.6,153.9,159.5,164.2,172.7,0,0,0,0,0
30127,5,0,0,0,7,24,25,173,178,182,159,163,178.8,188.6,169.5,134.4,169.2,0,0,0,0,0
30128,1,0,0,0,5,36,31,178,187,173,182,173,195,190.7,127.8,132.2,132.9,0,0,0,0,0
30129,5,0,0,1,3,84,26,248,251,263,246,254,235.9,272.8,295.9,306.9,263.6,0,0,0,0,0
30130,4,0,0,0,1,168,16,172,168,201,189,196,157.1,175.8,135.3,159.5,186.5,0,0,0,0,0
30131,2,0,0,0,3,48,22,145,144,146,150,150,171,215.4,211.9,195.8,172.8,0,0,0,0,0
30132,2,0,0,1,3,84,22,215,257,241,260,241,209.7,237.2,220.3,218.9,236.2,1,0,0,1,1
30133,3,0,0,0,7,24,19,151,148,133,139,141,125.7,168.8,167.3,130.3,139.3,0,0,0,0,0
30134,2,0,0,0,2,80,17,165,169,156,154,157,176,126.7,143.6,135.3,111.4,0,0,0,0,0
30135,4,0,1,0,4,76,23,270,277,279,287,292,333.3,346.3,289.2,293.6,290.6,0,1,0,0,0
30136,2,0,0,1,1,256,31,247,247,253,265,269,281.2,271.3,234.9,298.5,337.6,0,0,0,0,0
30137,2,0,0,0,3,48,16,139,144,144,149,143,122.8,117.3,82.3,127.8,145.3,0,0,0,0,0
30138,2,0,0,0,5,36,23,183,176,184,174,170,201.6,189,201.6,202.3,167.9,0,1,0,0,0
30139,4,0,0,0,7,32,24,215,217,236,224,193,126.9,149.4,165.1,167.6,168.3,0,0,0,0,0
30140,3,0,0,0,7,20,20,132,117,122,104,114,156.2,163.9,111.7,109.6,121.4,0,0,0,0,0
30141,5,0,0,0,1,184,16,170,175,181,177,166,167.1,132.1,160.5,207.6,184.7,0,0,0,0,0
30142,5,0,0,0,2,72,19,137,143,135,139,139,106.5,138.8,136.6,172.5,166,0,0,0,0,0
30143,2,0,0,0,4,48,15,189,180,183,177,180,141.5,165.2,159.5,158.2,170.2,0,0,0,0,0
30144,1,0,0,0,7,20,24,122,125,127,131,129,132.9,114.9,118.9,147,102.6,0,1,1,0,1
30145,2,0,0,0,3,36,15,107,130,111,120,116,125.4,94.7,57.7,0,76.7,0,0,0,0,0
30146,3,0,0,0,4,44,23,171,176,185,176,180,96.3,135.9,187.4,183.5,193.9,0,0,0,0,0
30147,4,0,0,0,4,32,16,132,124,146,132,130,67.8,37.9,81.5,71.4,88.6,0,1,0,0,0
30148,2,0,1,0,2,188,20,355,369,376,382,370,312.7,289.3,319.8,339.3,372.9,0,0,0,1,0
30149,2,0,0,0,6,32,26,180,179,175,179,180,199.8,208.6,172,170.7,187.8,0,1,0,0,0
30150,3,0,0,0,6,24,22,152,152,136,130,123,87,85.4,75.8,85.8,69.8,0,0,0,0,1
30151,3,0,0,0,2,60,19,120,129,137,136,127,137.4,123.7,122.1,134.2,158.8,0,0,0,0,0
30152,3,0,0,1,3,96,24,277,265,281,281,288,236.3,279.3,275.9,272.9,297.6,1,0,0,0,1
30153,1,0,0,0,5,28,20,129,125,131,150,141,174.7,89.5,97.8,183.3,174,0,0,0,0,0
30154,2,0,0,0,5,36,14,180,190,177,162,159,194,151.1,152.9,177.8,156.9,0,0,0,0,0
30155,3,0,0,1,7,40,26,247,243,260,252,265,228.1,192.1,202.2,198.1,265.2,1,0,0,0,0
30156,5,0,0,0,8,28,19,222,225,210,210,213,220.1,209.5,186.2,186.7,165.4,1,0,0,0,0
30157,5,0,0,0,4,40,15,189,174,171,156,172,163.1,186.6,169,164.9,174.8,0,0,0,0,0
30158,3,0,0,0,4,48,23,182,184,178,165,171,190.4,162.9,205.2,164.3,120.2,0,0,0,0,0
30159,2,0,0,1,2,104,25,209,211,211,208,211,217.2,252.3,174.4,196.3,207.7,0,0,0,0,0
30160,1,0,0,0,1,164,20,162,181,165,174,175,94.4,123.4,106.1,82.4,120.4,0,0,0,0,0
30161,1,0,0,0,2,80,19,150,156,153,150,146,132,139.7,157.2,119.5,179.4,0,0,0,0,0
30162,4,0,0,0,3,48,23,144,139,130,133,138,108.7,118.8,145.4,145.9,149.6,0,0,0,0,0
30163,5,0,0,0,3,60,19,164,178,172,167,176,187.2,191.8,223,139.2,172,0,0,0,0,0
30164,2,0,0,1,4,60,27,226,233,223,218,220,259.7,235.5,255.6,192.3,157.6,0,0,0,1,1
30165,4,0,0,0,6,28,17,170,171,177,159,146,107,110.6,178.7,174.2,125.7,0,0,0,0,0
30166,5,0,0,0,3,44,15,121,124,122,117,126,119.8,62.6,87.7,54.4,108.3,0,0,0,0,0
30167,2,0,0,0,2,92,18,188,187,181,180,172,162.1,170,222.2,209.9,184,0,0,0,0,0
30168,3,0,0,0,3,76,21,217,213,200,215,208,213.7,173.2,172.3,183.2,167.2,0,0,0,0,0
30169,5,0,0,1,2,160,21,318,356,352,320,303,210.2,236.4,219.5,235.6,228.3,0,0,0,1,0
30170,2,0,0,0,2,68,13,127,132,127,131,140,83.7,188.2,176.7,162.9,170,0,0,0,0,0
30171,3,1,0,0,2,192,24,392,378,379,361,336,441.9,425.2,397.5,397.5,376.8,0,0,0,1,0
30172,4,0,0,0,5,32,17,162,156,167,170,172,154.3,146.6,162.1,141.7,132.4,0,0,0,0,0
30173,5,0,0,0,6,32,28,179,172,179,177,175,161.3,138.8,177.8,164.4,171.5,0,0,0,0,0
30174,5,0,0,0,2,100,18,199,208,214,220,223,185.9,149.4,184.3,163.3,196.5,0,0,0,0,1
30175,5,0,0,1,3,80,32,238,219,217,240,221,220.1,189.1,199.9,217.9,234.9,1,0,0,0,0
30176,4,0,0,0,4,40,21,141,140,149,153,141,139.9,140.2,167.3,167.1,138.2,0,0,0,0,0
30177,5,0,0,1,0,0,18,199,203,198,199,214,197.1,173,225.3,217,224.9,0,0,0,0,0
30178,5,0,0,0,3,44,21,134,120,118,127,127,152.5,183.7,158.4,135.1,152.4,0,0,0,0,0
30179,2,0,0,0,5,28,11,139,131,141,142,135,156.9,171.7,150.8,168.2,135.3,0,0,0,0,0
30180,2,0,0,0,4,40,16,148,145,143,137,137,164.5,156.4,201.1,188.8,144.3,0,0,0,0,0
30181,1,0,0,0,5,32,16,145,155,147,141,145,157.1,168,200.7,166.5,196.5,0,0,0,0,0
30182,3,0,0,0,8,28,21,188,191,200,188,185,131.8,132.5,133.1,147.9,177.9,0,0,0,0,1
30183,1,0,1,0,3,148,20,369,403,441,440,393,378,380,359.9,331.2,372.4,0,0,0,0,0
30184,2,0,0,1,1,272,25,279,274,299,272,256,232.2,287.4,260.3,236.9,243.1,0,0,0,0,0
30185,1,0,0,0,1,140,18,122,129,139,140,140,188.9,142.9,155.6,129.6,131.2,0,0,0,0,0
30186,1,0,0,0,3,56,18,167,138,151,163,170,140.7,177.5,132.2,129.2,165.8,0,0,0,0,0
30187,3,0,0,1,3,60,17,170,168,168,172,179,219.3,198.7,189.6,222.9,230.9,0,0,0,0,0
30188,1,0,0,0,5,40,19,186,188,189,181,172,162.1,167.7,201.3,202,168.6,0,1,0,0,0
30189,3,0,0,0,3,52,15,145,139,143,144,136,173.2,156.9,196.7,191.4,174.2,0,0,0,0,0
30190,4,0,0,1,5,44,24,229,236,212,214,202,212.3,184.9,216.3,251.2,200.3,0,0,0,0,0
30191,1,0,0,0,4,52,21,188,166,187,200,207,150.1,180.7,224.5,200.2,195.3,0,0,0,0,0
30192,3,0,0,0,1,152,17,155,151,152,155,173,119.9,142.2,114,122,196.3,0,1,0,0,0
30193,2,0,0,0,2,92,17,176,191,203,207,182,150.8,158.7,196.5,216.7,203.3,0,0,0,0,0
30194,5,0,0,1,6,32,21,162,171,182,180,185,195.6,235.5,175.3,200.7,194.1,0,1,0,1,0
30195,5,0,1,0,3,104,28,311,308,285,307,305,292,339.6,325.1,303.7,290.5,0,0,0,0,0
30196,5,0,0,1,6,40,29,222,221,217,214,218,185.7,179.8,167.1,205.1,265.4,1,0,0,1,0
30197,1,0,0,1,4,60,18,205,208,226,222,221,240.4,239.3,191.9,178,225.2,0,0,0,1,0
30198,5,1,0,0,7,68,24,476,501,484,436,450,446,452.2,504.5,483.8,456.4,0,0,0,1,0
30199,1,0,0,1,1,216,23,212,207,215,214,226,214.3,257.7,226.1,256.4,253.9,1,0,0,0,1
30200,3,0,1,0,7,48,24,372,352,351,330,328,322.3,317.1,337.3,372.3,335,0,0,0,1,0
30201,5,0,0,0,5,44,20,233,222,202,200,209,176.4,183.5,202.1,218.6,194,0,0,0,0,0
30202,3,0,0,1,5,56,22,267,281,268,261,251,189.2,205.7,243.2,272.8,259,0,0,0,1,0
30203,1,0,0,1,5,72,35,331,339,346,350,345,248.5,271.1,302.2,317.6,352.9,0,0,0,0,0
30204,1,0,0,0,5,28,14,157,147,140,137,134,113,122.6,139.7,117.8,142.8,0,0,0,0,0
30205,2,0,0,0,4,40,21,128,149,132,104,109,115.3,147.6,114.9,101.8,88.9,0,0,0,0,0
30206,1,0,0,0,4,52,27,203,207,200,212,170,171.1,181.8,122,157.4,147.9,0,0,0,0,0
30207,1,0,0,1,5,44,15,217,221,210,204,209,191.9,209.1,227.8,199.4,199.6,0,0,0,1,0
30208,4,0,0,0,4,40,18,135,137,147,139,137,100.9,116.1,129.5,136.4,86.2,0,0,0,0,0
30209,5,0,0,0,6,28,13,168,161,181,168,160,88.5,95,108.7,170,121.2,0,0,0,0,0
30210,3,0,0,0,2,84,22,169,167,161,162,162,148.1,187.8,148,142.9,122.9,0,0,0,0,0
30211,3,0,0,0,4,56,18,219,200,203,185,180,148.2,139,110.9,164.2,190,0,0,0,0,0
30212,4,0,0,0,3,56,16,170,170,161,161,161,133.2,167.3,175.9,143.5,173.3,0,0,0,0,0
30213,4,0,0,1,0,0,19,223,224,218,228,226,180.7,215,223.7,242.1,224.2,0,0,0,0,0
30214,2,0,1,0,4,92,23,395,423,450,374,366,416.1,412.6,366.3,395,356.3,0,1,0,1,0
30215,5,0,0,0,4,36,21,145,136,144,136,141,120,138.8,125.6,110.4,124.2,0,1,0,0,0
30216,4,0,0,0,6,32,25,196,191,179,174,173,221.3,176.3,202.5,192.5,186.4,0,1,0,0,0
30217,3,0,0,0,1,132,21,131,128,131,131,128,131.7,127.8,140.4,116.3,89.3,0,0,0,0,0
30218,2,0,0,1,2,104,17,235,231,200,207,230,187.9,219.2,285,258.4,248.1,0,0,0,0,1
30219,5,0,0,1,9,24,24,218,208,209,210,213,182.5,181.3,271,287.8,226.3,0,0,0,0,1
30220,3,0,1,0,4,96,21,381,368,362,376,373,355.5,395.4,407.3,383.1,387.5,0,0,0,1,0
30221,3,0,0,0,3,32,30,94,47,108,78,96,143.8,125.2,99.6,119.9,131.2,0,0,0,0,0
30222,1,0,0,0,2,108,21,221,216,208,209,213,184.8,198.3,206.5,203.6,188.3,0,0,0,0,1
30223,5,0,0,0,5,36,22,170,177,170,173,182,192.3,191.9,178.5,169.9,192.2,0,0,0,0,0
30224,4,0,0,0,2,88,8,165,169,168,170,178,200.6,168.3,194.4,203,187.1,0,0,0,0,0
30225,5,0,0,0,3,56,23,167,162,155,158,169,159.1,118,103,118.4,130.6,0,0,0,0,0
30226,4,0,0,0,3,60,19,178,180,169,171,171,172.6,197.3,224.7,181.3,174.5,0,0,0,0,0
30227,4,0,0,0,5,36,29,173,175,185,183,175,177,122.7,120.2,194.3,193.3,0,0,0,0,0
30228,1,0,0,0,5,28,23,121,116,124,123,126,174.7,109.9,86.9,100.6,88.7,0,0,0,0,0
30229,4,0,0,0,6,24,17,144,144,135,135,135,166.5,141.7,111.8,130.3,155.2,0,0,0,0,0
30230,1,0,0,1,10,20,17,185,187,183,184,180,175.9,181.1,223.1,228.6,228.6,0,0,0,0,0
30231,3,0,0,1,3,88,28,263,255,248,258,249,245.1,233.3,264.9,247.4,259.8,0,0,0,0,0
30232,1,0,0,0,6,24,19,147,150,146,130,148,89.2,138.7,159.6,207.1,143.4,0,0,0,0,0
30233,2,0,0,0,3,48,13,138,135,144,134,137,156.3,171.1,157.6,132.7,112.8,0,0,0,0,0
30234,2,0,0,0,4,44,19,166,160,168,169,164,171.9,132.8,166.5,146.4,148.8,0,0,0,0,0
30235,5,0,0,0,3,56,18,159,138,117,135,117,154.6,144.7,148.3,70.3,80.1,0,0,0,0,0
30236,2,0,0,1,1,304,30,348,302,366,331,311,216.5,225.5,229,226.7,278.9,0,0,0,0,0
30237,5,0,0,0,1,144,19,142,121,124,122,135,110.5,129.8,94.7,122.7,141.1,0,0,0,0,0
30238,2,0,0,1,3,76,20,217,216,224,220,230,253.9,266.2,267.8,256.4,275.2,0,0,0,0,0
30239,4,0,0,0,2,72,19,136,132,143,148,142,139.7,68.4,103.8,114.1,133.2,0,0,0,0,0
30240,5,0,0,1,8,28,16,221,214,198,201,205,223.5,243.8,201,174.4,174.6,0,0,0,1,1
30241,2,0,0,0,2,92,19,173,173,178,173,172,129.7,118,149.2,148.5,127.7,0,0,0,0,0
30242,5,0,0,0,3,64,14,188,184,195,186,190,157.9,172.5,202,220.3,219.6,0,0,0,0,1
30243,4,0,0,1,5,60,26,281,289,278,281,279,249.7,294.8,314.4,256,251.5,0,0,0,0,0
30244,3,0,0,0,4,32,14,118,125,129,126,129,76.8,35.2,86.5,123.3,136,0,0,0,0,0
30245,4,0,0,1,5,40,27,164,167,163,186,187,240.4,220.4,201.3,192.5,201,0,0,0,0,0
30246,1,0,0,1,5,36,20,161,160,155,157,138,150.6,209.8,232.4,234.4,199.3,0,0,0,0,0
30247,1,0,0,0,4,64,17,252,154,220,200,250,129,192.3,194.4,168.2,204.2,0,0,0,0,0
30248,4,0,0,0,5,36,22,165,171,156,154,165,161.9,140.4,130.6,88.5,105.3,0,0,0,0,0
30249,3,0,0,0,6,24,20,124,133,132,137,149,126.5,80.8,70.6,94.7,154.1,0,1,0,0,0
30250,1,0,0,0,5,28,16,126,132,146,132,146,138.2,139.5,102.8,140.7,136.4,0,0,0,0,0
30251,1,0,0,1,2,108,30,210,216,223,219,222,233.8,184.8,238.1,219.7,231.9,0,0,0,0,0
30252,4,0,0,0,3,72,16,209,194,199,177,177,202.1,178.9,215,210.5,153.2,0,0,0,0,0
30253,4,0,0,0,5,28,17,142,133,141,130,161,138.6,139.4,117.3,140.7,165.9,0,0,0,0,0
30254,3,0,1,0,4,80,22,321,313,311,304,332,315.9,328,367.5,370.5,384.1,0,0,0,0,0
30255,5,0,0,0,4,36,14,141,136,143,144,143,149.2,97.9,121.9,147.4,184.1,0,0,0,0,0
30256,4,0,0,0,3,44,18,131,126,123,123,124,38.7,0,20.5,58,80.4,0,0,0,0,1
30257,3,0,0,0,2,92,23,197,212,201,204,177,110,168,173.8,154.9,168.5,0,0,0,0,0
30258,3,0,0,0,4,36,20,131,124,125,132,138,96.3,97.8,108.9,137.2,140.2,0,0,0,0,0
30259,1,0,0,1,2,72,19,137,154,165,175,174,202.9,183.2,215.1,208.3,240.8,0,0,0,0,0
30260,3,1,0,0,6,76,25,394,454,460,403,423,392.1,400.4,442,445.3,429.8,0,0,0,1,0
30261,1,0,0,0,2,92,20,177,183,177,178,180,203.4,206.9,180.6,179.7,171.6,0,0,0,0,0
30262,5,0,0,1,5,60,30,287,284,292,293,298,335.8,268,268.6,296.2,297.6,0,0,0,0,0
30263,3,0,0,0,3,48,20,152,135,119,135,121,112.4,121.5,125.5,107.1,66.5,0,0,0,0,0
30264,1,0,0,0,7,20,22,130,126,140,107,103,167.1,146,144.5,124.2,105,0,0,0,0,0
30265,4,0,0,1,5,60,24,287,287,288,300,286,287.7,303.4,253.6,253.6,264.5,0,0,0,1,0
30266,4,0,0,0,7,28,20,171,169,185,179,164,239,215,181.7,171.1,183.7,0,0,0,0,0
30267,5,0,0,0,3,56,14,111,112,135,147,160,156.9,155.6,170.6,195.2,185.6,0,0,0,0,0
30268,3,0,0,1,3,56,22,167,164,180,188,183,201.6,209.8,201,203.1,213.3,0,0,0,1,0
30269,1,0,0,0,2,72,20,142,140,136,136,132,190,199.8,207.6,181.2,134.8,0,0,0,0,0
30270,5,0,0,0,0,0,22,218,135,217,251,174,242.3,202.8,144.5,179.4,196.7,0,0,0,0,0
30271,4,0,0,0,3,64,15,182,187,176,175,172,244.4,184.4,163.2,161.6,150.3,0,0,0,0,0
30272,3,0,0,0,8,24,19,175,181,164,97,178,194.5,216.7,192.3,191.2,191,0,0,0,0,0
30273,3,0,0,0,6,24,24,132,122,123,132,127,108.9,129.3,111.1,72.5,85,0,0,0,0,0
30274,5,0,0,1,3,56,23,174,178,171,175,160,186.7,233.5,209,203.4,176.2,0,0,0,0,0
30275,4,0,0,1,1,276,22,274,275,265,272,294,204.1,264.2,268.8,297.4,334.5,0,0,0,1,0
30276,1,0,0,1,7,28,30,181,166,180,184,170,228.2,229.6,238.3,206.5,176.8,0,0,0,0,0
30277,1,0,0,0,3,56,14,158,157,139,131,125,138.2,116.7,109.9,172.7,147.4,0,0,0,0,0
30278,1,0,1,0,6,56,18,327,321,318,316,324,268.1,337.8,305,312,346.1,0,0,0,1,0
